delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
-373	0.621807639450139	4	42	GO:0000097	sulfur amino acid biosynthetic process	0.896486568575521	BP
-569	0.622228303103897	6	18	GO:0015936	coenzyme A metabolic process	0.896486568575521	BP
143	0.622268562255931	3	288	GO:0046394;GO:0016053	organic acid biosynthetic process	0.896486568575521	BP
402	0.622333215884715	3	36	GO:2000179	positive regulation of neural precursor cell proliferation	0.896486568575521	BP
-761	0.622864999666956	2	10	GO:0051712	positive regulation of killing of cells of another organism	0.89652634179008	BP
-492	0.62287137641452	3	24	GO:0071286;GO:0010960	cellular response to magnesium ion	0.89652634179008	BP
-326	0.624961560411976	3	54	GO:0006446	regulation of translational initiation	0.89729378710794	BP
201	0.625690641275763	2	142	GO:0010977;GO:0031345	negative regulation of cell projection organization	0.89729378710794	BP
288	0.625973438213439	2	69	GO:0019098;GO:0007617	reproductive behavior	0.89729378710794	BP
-521	0.626010994111615	-1	21	GO:0051436;GO:0051437	obsolete positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	0.89729378710794	BP
-579	0.626059131887475	5	17	GO:0070474	positive regulation of uterine smooth muscle contraction	0.89729378710794	BP
392	0.626673781333783	2	37	GO:0045746	negative regulation of Notch signaling pathway	0.89729378710794	BP
-310	0.62679196561457	4	59	GO:0006836	neurotransmitter transport	0.89729378710794	BP
615	0.626912504461428	7	15	GO:1902745	positive regulation of lamellipodium organization	0.89729378710794	BP
-324	0.626974113897741	2	54	GO:0034308	primary alcohol metabolic process	0.89729378710794	BP
402	0.62724834650627	2	35	GO:0043407	negative regulation of MAP kinase activity	0.89729378710794	BP
351	0.627537071345277	2	46	GO:0010332	response to gamma radiation	0.89729378710794	BP
506	0.62799635209823	6	22	GO:0030216	keratinocyte differentiation	0.89729378710794	BP
194	0.628633753419623	4	150	GO:0007613	memory	0.89729378710794	BP
-714	0.628700670861289	2	11	GO:0070189;GO:0006569;GO:0046218;GO:0042436	kynurenine metabolic process	0.89729378710794	BP
448	0.628706139942573	2	28	GO:2000252;GO:0048521	negative regulation of behavior	0.89729378710794	BP
749	0.628748461517936	2	10	GO:0061364	apoptotic process involved in luteolysis	0.89729378710794	BP
-259	0.628813593048974	2	84	GO:0006313	transposition, DNA-mediated	0.89729378710794	BP
-152	0.629191748983811	2	244	GO:0071214;GO:0104004	cellular response to abiotic stimulus	0.89729378710794	BP
247	0.629605840406954	4	92	GO:1901216	positive regulation of neuron death	0.89729378710794	BP
291	0.629817725761197	2	66	GO:0097306	cellular response to alcohol	0.89729378710794	BP
162	0.629863985628621	2	215	GO:0051348	negative regulation of transferase activity	0.89729378710794	BP
129	0.630116013105781	3	340	GO:0032870	cellular response to hormone stimulus	0.89729378710794	BP
-315	0.630744215700466	4	56	GO:0045314;GO:0042478;GO:2000047;GO:0007293;GO:0007314;GO:0030720;GO:0051674;GO:0060582;GO:0042686;GO:0051890;GO:2000043;GO:0030708;GO:0048139;GO:0048138;GO:0035204;GO:0035203;GO:0045614;GO:0045613;GO:0045611;GO:0043697;GO:0043696;GO:0060289;GO:0042676;GO:0046667;GO:0046666;GO:0042688;GO:0042386;GO:0002213;GO:0007451;GO:0035161;GO:0035165;GO:0035163;GO:0061331;GO:0035153;GO:0035214;GO:0036099;GO:0007440;GO:0060288;GO:0060250;GO:0007403;GO:0007446;GO:0016348;GO:0008587;GO:0007474;GO:0035171;GO:0035168;GO:0042387;GO:0035167;GO:0046331;GO:0007478;GO:0035170;GO:0048542;GO:0061382;GO:0060571;GO:0016333;GO:0007521;GO:2000048;GO:0045316;GO:0042480;GO:0035157;GO:0035155;GO:0030713;GO:0042691;GO:0042689;GO:0045612;GO:0048052;GO:0045466;GO:0045463;GO:0045465;GO:0007460;GO:0045468;GO:0009608;GO:0016330;GO:0016360;GO:0007473	morphogenesis of an epithelial fold	0.89729378710794	BP
333	0.63090218407976	5	50	GO:0007217	tachykinin receptor signaling pathway	0.89729378710794	BP
709	0.631174228095865	4	11	GO:0032012	regulation of ARF protein signal transduction	0.89729378710794	BP
-323	0.631208605492529	2	53	GO:0001676	long-chain fatty acid metabolic process	0.89729378710794	BP
-196	0.631651538278445	5	144	GO:0043312;GO:0002283;GO:0043299;GO:0002275;GO:0042119;GO:0036230	granulocyte activation	0.89729378710794	BP
-251	0.631690428919739	2	88	GO:0006909	phagocytosis	0.89729378710794	BP
-70	0.63180688956053	4	1222	GO:0065003;GO:0043933	protein-containing complex organization	0.89729378710794	BP
263	0.631892340116878	2	80	GO:0010518;GO:0010517;GO:0060193;GO:0060191	regulation of lipase activity	0.89729378710794	BP
-421	0.632063376822577	5	31	GO:0072218;GO:0072021;GO:0072234;GO:0072170;GO:0072243;GO:0072207	metanephric nephron epithelium development	0.89729378710794	BP
569	0.632096271383664	2	17	GO:2001240;GO:1901099	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	0.89729378710794	BP
435	0.632176900672114	2	29	GO:0046326;GO:0010828	positive regulation of glucose transmembrane transport	0.89729378710794	BP
-275	0.632213472022482	2	73	GO:0120254	olefinic compound metabolic process	0.89729378710794	BP
-568	0.632713696369032	3	17	GO:0031953	negative regulation of protein autophosphorylation	0.89729378710794	BP
704	0.633256970049487	3	11	GO:0072178	nephric duct morphogenesis	0.89729378710794	BP
-400	0.634086658798613	5	34	GO:0070918;GO:0031050	production of small RNA involved in gene silencing by RNA	0.89729378710794	BP
-412	0.634282333698924	3	32	GO:0031338	regulation of vesicle fusion	0.89729378710794	BP
534	0.634790311372302	3	19	GO:0097009	energy homeostasis	0.89729378710794	BP
533	0.635024326919045	3	19	GO:0033683;GO:0006296	nucleotide-excision repair, DNA incision	0.89729378710794	BP
700	0.635232779359961	2	11	GO:0043049	otic placode formation	0.89729378710794	BP
208	0.635239505373986	2	125	GO:0032675	regulation of interleukin-6 production	0.89729378710794	BP
519	0.635256381476852	4	20	GO:0090140	regulation of mitochondrial fission	0.89729378710794	BP
-319	0.635271478736042	4	53	GO:0060259	regulation of feeding behavior	0.89729378710794	BP
-332	0.635410192459493	6	49	GO:0019218;GO:0050810	regulation of steroid metabolic process	0.89729378710794	BP
74	0.635505740060556	2	1058	GO:0006629	lipid metabolic process	0.89729378710794	BP
669	0.635929627396106	2	12	GO:0033623	regulation of integrin activation	0.89729378710794	BP
-106	0.636160485593141	2	491	GO:0043065;GO:0043068;GO:0010942	positive regulation of cell death	0.89729378710794	BP
386	0.636215704106341	2	36	GO:0060976	coronary vasculature development	0.89729378710794	BP
-263	0.636220965910482	2	78	GO:2000243	positive regulation of reproductive process	0.89729378710794	BP
-668	0.636434744785273	3	12	GO:0060664	epithelial cell proliferation involved in salivary gland morphogenesis	0.89729378710794	BP
309	0.637368430796324	4	56	GO:0001776	leukocyte homeostasis	0.897724737014096	BP
390	0.637618082517629	2	35	GO:0002062	chondrocyte differentiation	0.897724737014096	BP
340	0.637649006130806	4	46	GO:0032715	negative regulation of interleukin-6 production	0.897724737014096	BP
414	0.63795461616049	4	31	GO:0002230;GO:0050691	regulation of defense response to virus by host	0.897724737014096	BP
-576	0.638032401608011	7	16	GO:2000481	positive regulation of cAMP-dependent protein kinase activity	0.897724737014096	BP
-242	0.638274108292767	2	91	GO:0051701	biological process involved in interaction with host	0.897724737014096	BP
593	0.638840658779316	2	15	GO:1904752	regulation of vascular associated smooth muscle cell migration	0.898161886962753	BP
-354	0.639486806034915	3	42	GO:0010863;GO:1900274	regulation of phospholipase C activity	0.898710549337584	BP
79	0.640526748535797	3	884	GO:0016477;GO:0048870;GO:0040011	locomotion	0.898879719684478	BP
-723	0.640562964211008	2	10	GO:0030422	production of siRNA involved in RNA interference	0.898879719684478	BP
590	0.640633348188246	3	15	GO:0007365	periodic partitioning	0.898879719684478	BP
-266	0.640854529330968	2	74	GO:0046677	response to antibiotic	0.898879719684478	BP
538	0.640886907201006	3	18	GO:0086091	regulation of heart rate by cardiac conduction	0.898879719684478	BP
-720	0.641696288114774	2	10	GO:0060123	regulation of growth hormone secretion	0.899655634275084	BP
92	0.642566839334112	4	635	GO:0051093	negative regulation of developmental process	0.900163062047468	BP
-717	0.643247286645487	2	10	GO:1904292	regulation of ERAD pathway	0.900163062047468	BP
202	0.643410083286007	2	127	GO:0006694	steroid biosynthetic process	0.900163062047468	BP
-683	0.643426918319369	5	11	GO:0035507	regulation of myosin-light-chain-phosphatase activity	0.900163062047468	BP
152	0.6435260422197	5	225	GO:0001894;GO:0060249	anatomical structure homeostasis	0.900163062047468	BP
-534	0.64359608451059	6	18	GO:0006829;GO:0071577	zinc ion transport	0.900163062047468	BP
715	0.644313052585598	6	10	GO:0090266;GO:0090231;GO:1903504	regulation of mitotic spindle checkpoint	0.900567115193309	BP
519	0.644397824738265	2	19	GO:0050832	defense response to fungus	0.900567115193309	BP
442	0.645107301868839	2	26	GO:0042130;GO:0050672;GO:0032945;GO:0070664	negative regulation of leukocyte proliferation	0.900865260396788	BP
412	0.645239887214703	3	30	GO:0033198	response to ATP	0.900865260396788	BP
442	0.645380693382209	2	26	GO:0090037;GO:0090036	regulation of protein kinase C signaling	0.900865260396788	BP
115	0.645646751517468	4	391	GO:0043086	negative regulation of catalytic activity	0.900878582172963	BP
425	0.64612985266025	2	28	GO:0042059;GO:1901185	negative regulation of ERBB signaling pathway	0.900919926353446	BP
623	0.646189434648158	2	13	GO:0032094	response to food	0.900919926353446	BP
490	0.646764527631221	2	21	GO:0014019;GO:0007400	neuroblast development	0.901363897238432	BP
241	0.647417122096724	3	87	GO:0034612	response to tumor necrosis factor	0.901755669897043	BP
204	0.647755335668284	3	121	GO:0043409	negative regulation of MAPK cascade	0.901755669897043	BP
527	0.647815932559863	4	18	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	0.901755669897043	BP
-108	0.648251269733907	2	441	GO:0009117;GO:0006753;GO:0055086	nucleobase-containing small molecule metabolic process	0.902004143940365	BP
-149	0.649750865487199	2	225	GO:0007626	locomotory behavior	0.903607237258862	BP
225	0.6499951940831	2	98	GO:0051896	regulation of protein kinase B signaling	0.903607237258862	BP
154	0.650337072961112	4	210	GO:0034329	cell junction assembly	0.903607237258862	BP
572	0.650843981538387	3	15	GO:0008228	opsonization	0.903607237258862	BP
640	0.650879654450566	4	12	GO:0039532	negative regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	0.903607237258862	BP
508	0.651123255016866	2	19	GO:0060484	lung-associated mesenchyme development	0.903607237258862	BP
-614	0.651204418423172	2	13	GO:0000460	maturation of 5.8S rRNA	0.903607237258862	BP
696	0.652865363077333	8	10	GO:0140718	facultative heterochromatin assembly	0.905324300320435	BP
402	0.652962080555332	3	30	GO:0034243	regulation of transcription elongation from RNA polymerase II promoter	0.905324300320435	BP
-308	0.65356264568794	2	51	GO:0050909;GO:0010447;GO:0050915	sensory perception of taste	0.905324300320435	BP
-695	0.653751111182218	4	10	GO:0002449	lymphocyte mediated immunity	0.905324300320435	BP
-423	0.653940885280524	4	27	GO:0046031;GO:0009179;GO:0009135;GO:0009185	ribonucleoside diphosphate metabolic process	0.905324300320435	BP
693	0.654310782545293	2	10	GO:0043471	regulation of cellular carbohydrate catabolic process	0.905324300320435	BP
-66	0.654422204458295	2	1168	GO:1901700	response to oxygen-containing compound	0.905324300320435	BP
323	0.654543425856243	4	46	GO:0030183	B cell differentiation	0.905324300320435	BP
692	0.654777323854781	2	10	GO:0090344	negative regulation of cell aging	0.905324300320435	BP
351	0.655019660340041	3	39	GO:0000387	spliceosomal snRNP assembly	0.905324300320435	BP
-232	0.655839079051452	4	89	GO:0071230;GO:0071229	cellular response to acid chemical	0.90610025398454	BP
-528	0.656559341696553	3	17	GO:0042537	benzene-containing compound metabolic process	0.906108590943117	BP
391	0.656733579362268	5	31	GO:0032026	response to magnesium ion	0.906108590943117	BP
379	0.656977680259982	3	33	GO:0046902;GO:0090559	regulation of membrane permeability	0.906108590943117	BP
-655	0.657180265638959	1	11	GO:0000003	reproduction	0.906108590943117	BP
687	0.657205508762225	2	10	GO:1905209	positive regulation of cardiocyte differentiation	0.906108590943117	BP
-367	0.657594660171319	2	35	GO:0006301	postreplication repair	0.906108590943117	BP
-246	0.657651138472097	2	78	GO:0019748	secondary metabolic process	0.906108590943117	BP
-361	0.658099728156131	3	36	GO:0002762	negative regulation of myeloid leukocyte differentiation	0.906371076582091	BP
-441	0.658915663684401	2	24	GO:0070125;GO:0070126;GO:0006415	translational termination	0.90653888199945	BP
-624	0.658973939617083	5	12	GO:1900452	regulation of long-term synaptic depression	0.90653888199945	BP
154	0.659245415033102	3	198	GO:1901653	cellular response to peptide	0.90653888199945	BP
-557	0.659514741017906	7	15	GO:0042572	retinol metabolic process	0.90653888199945	BP
-394	0.659585762627083	4	30	GO:0071420;GO:0034776	response to histamine	0.90653888199945	BP
539	0.659811634816669	3	16	GO:2001028;GO:2001026	regulation of endothelial cell chemotaxis	0.90653888199945	BP
482	0.660028451387413	7	20	GO:0042795;GO:0009301	snRNA transcription by RNA polymerase II	0.90653888199945	BP
247	0.660720503358392	2	76	GO:0048704	embryonic skeletal system morphogenesis	0.907134639481889	BP
520	0.661727599850493	2	17	GO:0051823	regulation of synapse structural plasticity	0.907764738235666	BP
-618	0.661902031015343	7	12	GO:0018095	protein polyglutamylation	0.907764738235666	BP
-277	0.662057760745534	5	60	GO:0046718;GO:0044409;GO:0052126	movement in host environment	0.907764738235666	BP
676	0.662213342642305	3	10	GO:0016601	Rac protein signal transduction	0.907764738235666	BP
312	0.662543239624516	2	47	GO:0060688;GO:1905330	regulation of morphogenesis of an epithelium	0.907862605369216	BP
112	0.663918869798698	5	370	GO:0032787	monocarboxylic acid metabolic process	0.909392773296812	BP
252	0.664625896174027	3	71	GO:0009798	axis specification	0.910006295268297	BP
327	0.665129474284787	6	42	GO:0070286	axonemal dynein complex assembly	0.910191798083319	BP
-343	0.665834316668098	2	38	GO:0009161;GO:0009123	nucleoside monophosphate metabolic process	0.910191798083319	BP
399	0.666276548700567	3	28	GO:0002931	response to ischemia	0.910191798083319	BP
-564	0.666597255107589	4	14	GO:0051125	regulation of actin nucleation	0.910191798083319	BP
-239	0.666757468745133	2	78	GO:0001975	response to amphetamine	0.910191798083319	BP
-667	0.666766253565958	2	10	GO:0060736	prostate gland growth	0.910191798083319	BP
251	0.66684224312293	2	71	GO:0050772	positive regulation of axonogenesis	0.910191798083319	BP
-213	0.66686709565073	3	98	GO:0051965;GO:1901890	positive regulation of cell junction assembly	0.910191798083319	BP
563	0.667093874791134	3	14	GO:0036065	fucosylation	0.910191798083319	BP
-665	0.66735386710826	3	10	GO:0014012	peripheral nervous system axon regeneration	0.910192924770567	BP
-317	0.668210217469278	3	44	GO:0060536;GO:0090245;GO:0044335;GO:0044340;GO:0021587;GO:0035261;GO:0030917;GO:0034392;GO:0034391;GO:0014033;GO:2000055;GO:2000053;GO:0090009;GO:0090118;GO:0060535;GO:0090244	cartilage morphogenesis	0.910223056783168	BP
-383	0.6682188786423	2	30	GO:0090314;GO:0090313	regulation of protein targeting to membrane	0.910223056783168	BP
469	0.668493100281117	5	20	GO:0071870;GO:0071868	cellular response to monoamine stimulus	0.910223056783168	BP
-581	0.66865325117053	2	13	GO:0009264;GO:0046386	deoxyribose phosphate catabolic process	0.910223056783168	BP
264	0.668775556674151	3	63	GO:0006637;GO:0035383	acyl-CoA metabolic process	0.910223056783168	BP
107	0.669234080515262	2	394	GO:0006417;GO:0010608;GO:0034248	posttranscriptional regulation of gene expression	0.910223056783168	BP
540	0.669249791175526	4	15	GO:0090322	regulation of superoxide metabolic process	0.910223056783168	BP
135	0.669449360954135	2	244	GO:0000902	cell morphogenesis	0.910223056783168	BP
409	0.670368307940358	2	26	GO:0030073	insulin secretion	0.910532555909958	BP
284	0.670489426930271	4	54	GO:0009101;GO:0030166	glycoprotein biosynthetic process	0.910532555909958	BP
-628	0.670781162349697	2	11	GO:0090251	protein localization involved in establishment of planar polarity	0.910532555909958	BP
200	0.670954793019689	3	109	GO:0009100	glycoprotein metabolic process	0.910532555909958	BP
-58	0.671416382665912	2	1380	GO:0070887;GO:0071310	cellular response to chemical stimulus	0.910532555909958	BP
464	0.671457448631656	2	20	GO:0031113	regulation of microtubule polymerization	0.910532555909958	BP
519	0.67149183365797	2	16	GO:0051953	negative regulation of amine transport	0.910532555909958	BP
-554	0.671968438749353	2	14	GO:0060052	neurofilament cytoskeleton organization	0.910820897529291	BP
-598	0.672223168108178	2	12	GO:0014912	negative regulation of smooth muscle cell migration	0.910820897529291	BP
597	0.673019697823924	2	12	GO:0002440;GO:0002377	production of molecular mediator of immune response	0.911548468475751	BP
-573	0.673344057803975	4	13	GO:0021633;GO:0045188	regulation of circadian sleep/wake cycle, non-REM sleep	0.911636210874156	BP
430	0.673890356498248	6	23	GO:0010881;GO:0010880;GO:0010882	regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	0.912022254467626	BP
-303	0.674688392750062	2	46	GO:0099612	protein localization to axon	0.912022254467626	BP
63	0.674785867842734	2	1124	GO:1901698;GO:0010243	response to nitrogen compound	0.912022254467626	BP
498	0.674863413217283	4	17	GO:2000036	regulation of stem cell population maintenance	0.912022254467626	BP
188	0.675145357721766	2	120	GO:0040014	regulation of multicellular organism growth	0.912022254467626	BP
-459	0.675228543451781	-1	20	GO:0007016	obsolete cytoskeletal anchoring at plasma membrane	0.912022254467626	BP
-185	0.675447005657829	2	124	GO:0030501;GO:0045778;GO:0070169;GO:0110151	positive regulation of ossification	0.912022254467626	BP
617	0.675819637552985	3	11	GO:1900242	regulation of synaptic vesicle endocytosis	0.912174699110716	BP
527	0.676915989318717	7	15	GO:0045345;GO:0045343	positive regulation of MHC class I biosynthetic process	0.913303478481496	BP
-466	0.678339702258936	2	19	GO:0006611	protein export from nucleus	0.914872901049686	BP
163	0.679248732966602	4	155	GO:0006469;GO:0033673	negative regulation of kinase activity	0.915747236153054	BP
-397	0.679627899848156	3	26	GO:0006308;GO:0000737	DNA catabolic process	0.915906824354077	BP
-226	0.680289521189185	4	80	GO:0001659	temperature homeostasis	0.916029862218723	BP
-134	0.681086398258671	2	230	GO:0044272	sulfur compound biosynthetic process	0.916029862218723	BP
-387	0.681196157413063	2	27	GO:0002200	somatic diversification of immune receptors	0.916029862218723	BP
-200	0.681206779295287	8	102	GO:0033135	regulation of peptidyl-serine phosphorylation	0.916029862218723	BP
185	0.681236382508771	4	119	GO:0048568	embryonic organ development	0.916029862218723	BP
-519	0.681284168597752	3	15	GO:0016322	neuron remodeling	0.916029862218723	BP
-537	0.681798956238693	2	14	GO:0034377;GO:0065005;GO:0071827;GO:0071825	protein-lipid complex subunit organization	0.916371195679407	BP
-276	0.682398410074279	7	53	GO:0035249	synaptic transmission, glutamatergic	0.916826019962077	BP
192	0.68301226517405	2	109	GO:0090263;GO:0030177	positive regulation of Wnt signaling pathway	0.917299837587481	BP
-315	0.683968126269883	5	40	GO:0045833	negative regulation of lipid metabolic process	0.918232438631433	BP
-88	0.684604954150423	4	521	GO:0030155	regulation of cell adhesion	0.918736186081882	BP
363	0.685177353741178	2	30	GO:0010800;GO:0010799	regulation of peptidyl-threonine phosphorylation	0.918927892950196	BP
-405	0.685464438914934	2	24	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	0.918927892950196	BP
268	0.685727368714678	2	55	GO:0002063	chondrocyte development	0.918927892950196	BP
-356	0.686140359207422	2	31	GO:0032456	endocytic recycling	0.918927892950196	BP
-204	0.686272619793418	2	94	GO:2000463;GO:0098815	modulation of excitatory postsynaptic potential	0.918927892950196	BP
-395	0.68681220533661	2	25	GO:2000251;GO:2000249	regulation of actin cytoskeleton reorganization	0.918927892950196	BP
453	0.686823786462936	2	19	GO:0097284	hepatocyte apoptotic process	0.918927892950196	BP
453	0.686841036160098	2	19	GO:0061515	myeloid cell development	0.918927892950196	BP
125	0.68806995542041	2	249	GO:0001558	regulation of cell growth	0.92022150930559	BP
-336	0.68894196511709	4	34	GO:0009950	dorsal/ventral axis specification	0.921036993335067	BP
-291	0.69009260315441	4	45	GO:0002223;GO:1990858;GO:1990840	stimulatory C-type lectin receptor signaling pathway	0.922224209390521	BP
424	0.691427102782092	3	21	GO:0002088	lens development in camera-type eye	0.923656137303426	BP
584	0.692612501429827	3	11	GO:0003417	growth plate cartilage development	0.92433274059849	BP
-177	0.69268558013772	3	120	GO:0046467	membrane lipid biosynthetic process	0.92433274059849	BP
135	0.692777999396858	2	208	GO:0031348	negative regulation of defense response	0.92433274059849	BP
-379	0.692986362755075	4	26	GO:0075732	viral penetration into host nucleus	0.92433274059849	BP
-151	0.693265714795215	3	164	GO:0050769	positive regulation of neurogenesis	0.92435428639362	BP
-273	0.693842372411173	2	50	GO:0032413;GO:0032410;GO:0034766;GO:1904063	negative regulation of ion transmembrane transport	0.924772072830375	BP
-497	0.694510936912903	2	15	GO:0032490	detection of molecule of bacterial origin	0.925311991820226	BP
79	0.695385296232716	3	610	GO:0009725	response to hormone	0.926125582240917	BP
478	0.696316944706321	2	16	GO:0140058	neuron projection arborization	0.926749915302172	BP
215	0.69638184125354	3	79	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	0.926749915302172	BP
-575	0.696800648145999	-1	11	GO:0000185	obsolete activation of MAPKKK activity	0.926956013745738	BP
-240	0.697244922723517	5	63	GO:0034763	negative regulation of transmembrane transport	0.927195823023473	BP
406	0.69757993648507	2	22	GO:0006706	steroid catabolic process	0.927290210800744	BP
601	0.698063949186094	3	10	GO:2000300	regulation of synaptic vesicle exocytosis	0.927582515906758	BP
-526	0.698663840728926	4	13	GO:0070255	regulation of mucus secretion	0.927610263579054	BP
507	0.698707479159581	2	14	GO:0033077	T cell differentiation in thymus	0.927610263579054	BP
599	0.698877208835472	2	10	GO:2001053	regulation of mesenchymal cell apoptotic process	0.927610263579054	BP
-506	0.699273736273295	6	14	GO:0090331;GO:0034111;GO:0090330	regulation of platelet aggregation	0.927785931919838	BP
-444	0.700286636037347	2	18	GO:0043052	thermotaxis	0.928778952327478	BP
350	0.700571056291204	2	29	GO:0007512	adult heart development	0.928805417023295	BP
290	0.701122915643063	3	42	GO:0044550;GO:0042438	secondary metabolite biosynthetic process	0.92918629424092	BP
-420	0.701613010516183	2	20	GO:0009263	deoxyribonucleotide biosynthetic process	0.929458667296431	BP
-400	0.701857740794458	3	22	GO:0016126	sterol biosynthetic process	0.929458667296431	BP
-170	0.702313001001449	3	122	GO:0007602;GO:0009583	detection of light stimulus	0.929622759363183	BP
-381	0.702785765936242	2	24	GO:0006506;GO:0006505	GPI anchor metabolic process	0.929622759363183	BP
346	0.70337286142676	2	29	GO:0001954	positive regulation of cell-matrix adhesion	0.929622759363183	BP
389	0.703490192286817	7	23	GO:0001751;GO:0046532	regulation of photoreceptor cell differentiation	0.929622759363183	BP
-498	0.703546249526465	2	14	GO:0016082	synaptic vesicle priming	0.929622759363183	BP
-196	0.70356984464332	2	91	GO:0043266	regulation of potassium ion transport	0.929622759363183	BP
588	0.70405183945689	3	10	GO:0038001	paracrine signaling	0.929909763133734	BP
438	0.704646838485747	2	18	GO:0070542	response to fatty acid	0.929981300182102	BP
-479	0.704673941447063	3	15	GO:0010743	regulation of macrophage derived foam cell differentiation	0.929981300182102	BP
-425	0.705128737009812	3	19	GO:1903579;GO:1900543;GO:0045980	negative regulation of ATP metabolic process	0.929981300182102	BP
378	0.705419297210019	3	24	GO:0035914	skeletal muscle cell differentiation	0.929981300182102	BP
-585	0.705731761011827	5	10	GO:0039656	modulation by virus of host gene expression	0.929981300182102	BP
-131	0.705916604667059	2	201	GO:0051091	positive regulation of DNA-binding transcription factor activity	0.929981300182102	BP
-413	0.706091965287679	3	20	GO:0042430	indole-containing compound metabolic process	0.929981300182102	BP
331	0.706438874430316	4	31	GO:0003283	atrial septum development	0.929981300182102	BP
377	0.706489210958385	2	24	GO:0051597	response to methylmercury	0.929981300182102	BP
532	0.706795553405994	6	12	GO:0048593	camera-type eye morphogenesis	0.930033812307021	BP
531	0.707058735438424	3	12	GO:0060088	auditory receptor cell stereocilium organization	0.930033812307021	BP
-330	0.707326300000364	4	31	GO:2000242	negative regulation of reproductive process	0.93003742628277	BP
-177	0.708133756917628	2	108	GO:0051384;GO:0031960	response to corticosteroid	0.930514390948541	BP
410	0.708403296571429	6	20	GO:0006096;GO:0006757	ATP generation from ADP	0.930514390948541	BP
-458	0.70848390700353	2	16	GO:0006903	vesicle targeting	0.930514390948541	BP
-199	0.708836344530546	2	85	GO:0046434	organophosphate catabolic process	0.930629249342534	BP
-526	0.709692476960856	2	12	GO:0019323	pentose catabolic process	0.931105553609213	BP
-76	0.710091937763865	4	593	GO:0051336	regulation of hydrolase activity	0.931105553609213	BP
575	0.710154381433821	3	10	GO:0055089	fatty acid homeostasis	0.931105553609213	BP
-357	0.710259617915456	3	26	GO:1903205;GO:1901031	regulation of response to reactive oxygen species	0.931105553609213	BP
525	0.710571164028454	4	12	GO:0055123	digestive system development	0.931166391070123	BP
-546	0.711255851419485	3	11	GO:0016081	synaptic vesicle docking	0.931715982911314	BP
276	0.711592282346493	6	43	GO:0048701	embryonic cranial skeleton morphogenesis	0.931809133333663	BP
-66	0.712996170321976	2	782	GO:0051241	negative regulation of multicellular organismal process	0.932958446296758	BP
543	0.713001272739322	2	11	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	0.932958446296758	BP
-145	0.713504643045491	2	155	GO:0032196	transposition	0.933269387849447	BP
215	0.714065596044332	5	70	GO:0002573	myeloid leukocyte differentiation	0.933339565442916	BP
144	0.714089809893256	2	157	GO:0032088;GO:0043433	negative regulation of DNA-binding transcription factor activity	0.933339565442916	BP
410	0.7151690018147	2	19	GO:0090207	regulation of triglyceride metabolic process	0.934402356537659	BP
-243	0.715763067631284	2	54	GO:0035094	response to nicotine	0.934821315894379	BP
263	0.716022021570581	5	46	GO:0009913	epidermal cell differentiation	0.934821315894379	BP
-535	0.717141149743759	4	11	GO:0007259;GO:0097696	receptor signaling pathway via STAT	0.935186741434297	BP
220	0.717373559065702	2	65	GO:0008344	adult locomotory behavior	0.935186741434297	BP
-267	0.717395702117882	5	44	GO:0070555	response to interleukin-1	0.935186741434297	BP
196	0.717551492561757	2	82	GO:0051494;GO:1902904	negative regulation of cytoskeleton organization	0.935186741434297	BP
-246	0.717847771623857	4	52	GO:0062149	detection of stimulus involved in sensory perception of pain	0.935186741434297	BP
142	0.719150547587504	2	155	GO:0001701;GO:0043009	chordate embryonic development	0.935186741434297	BP
487	0.719716821053525	3	13	GO:0008089	anterograde axonal transport	0.935186741434297	BP
-297	0.720251722005151	2	35	GO:0019048;GO:0044003	modulation by symbiont of host process	0.935186741434297	BP
300	0.720664990011076	2	34	GO:0061311	cell surface receptor signaling pathway involved in heart development	0.935186741434297	BP
401	0.721164366335293	3	19	GO:0061053	somite development	0.935186741434297	BP
-381	0.721215618610347	4	21	GO:0031034;GO:0031033	myosin filament organization	0.935186741434297	BP
-264	0.721248264498331	3	44	GO:0021549	cerebellum development	0.935186741434297	BP
451	0.72141966050543	2	15	GO:0010544	negative regulation of platelet activation	0.935186741434297	BP
-504	0.721542701929201	3	12	GO:2000178	negative regulation of neural precursor cell proliferation	0.935186741434297	BP
-313	0.722046072575211	4	31	GO:0050965;GO:0050961;GO:0016048	detection of temperature stimulus	0.935186741434297	BP
-450	0.722052019293412	5	15	GO:0048596	embryonic camera-type eye morphogenesis	0.935186741434297	BP
371	0.722292270108053	5	22	GO:0019985	translesion synthesis	0.935186741434297	BP
167	0.722461970029779	5	109	GO:0008277	regulation of G protein-coupled receptor signaling pathway	0.935186741434297	BP
-422	0.722492249153152	2	17	GO:0071554	cell wall organization or biogenesis	0.935186741434297	BP
