delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
-332	0.470134854905134	2	114	GO:0008652;GO:1901607	cellular amino acid biosynthetic process	0.71767107633562	BP
-771	0.470661922526487	4	21	GO:0008407;GO:0007455;GO:0007560;GO:0007449	chaeta morphogenesis	0.718053494379598	BP
-464	0.470794401612599	2	58	GO:0007214	gamma-aminobutyric acid signaling pathway	0.718053494379598	BP
665	0.472259488843239	4	28	GO:0007029	endoplasmic reticulum organization	0.719975278041082	BP
733	0.472932944615208	2	23	GO:0090199	regulation of release of cytochrome c from mitochondria	0.720466571741596	BP
278	0.473300521529828	4	161	GO:0097305	response to alcohol	0.720466571741596	BP
328	0.473909600284148	2	115	GO:0051495	positive regulation of cytoskeleton organization	0.720466571741596	BP
-111	0.473990221509598	4	1067	GO:0006259	DNA metabolic process	0.720466571741596	BP
-1108	0.474027002222557	3	10	GO:0034694	response to prostaglandin	0.720466571741596	BP
-381	0.474049344079983	2	85	GO:0051783;GO:0007088	regulation of nuclear division	0.720466571741596	BP
1108	0.474106824204923	2	10	GO:0002449	lymphocyte mediated immunity	0.720466571741596	BP
-651	0.474325393333839	3	29	GO:0046364	monosaccharide biosynthetic process	0.720466571741596	BP
178	0.474428571309191	3	395	GO:0000122	negative regulation of transcription by RNA polymerase II	0.720466571741596	BP
661	0.475086082113188	5	28	GO:1902930	regulation of alcohol biosynthetic process	0.721153149286383	BP
-591	0.475315477417483	3	35	GO:0006730	one-carbon metabolic process	0.721189559728947	BP
800	0.476222824800764	2	19	GO:0003084	positive regulation of systemic arterial blood pressure	0.72169492870577	BP
260	0.476534166319835	2	182	GO:0046649	lymphocyte activation	0.72169492870577	BP
900	0.476576379133649	3	15	GO:0035726	common myeloid progenitor cell proliferation	0.72169492870577	BP
-871	0.476652421653756	2	16	GO:0045737;GO:1904031	positive regulation of cyclin-dependent protein kinase activity	0.72169492870577	BP
174	0.476676314345964	2	410	GO:0051960	regulation of nervous system development	0.72169492870577	BP
238	0.477005493784889	2	216	GO:0045088	regulation of innate immune response	0.721748640646393	BP
742	0.477162188495322	3	22	GO:0032570	response to progesterone	0.721748640646393	BP
898	0.477328494326666	2	15	GO:0030879	mammary gland development	0.721748640646393	BP
840	0.479256788481545	2	17	GO:0045577	regulation of B cell differentiation	0.724352382418728	BP
602	0.480450631123118	3	33	GO:0002026	regulation of the force of heart contraction	0.725560687019149	BP
378	0.480509037567157	3	84	GO:0030968	endoplasmic reticulum unfolded protein response	0.725560687019149	BP
677	0.480676205641282	5	26	GO:0009312	oligosaccharide biosynthetic process	0.725560687019149	BP
791	0.481639965302898	2	19	GO:0051894;GO:0150117	positive regulation of focal adhesion assembly	0.726703015976998	BP
518	0.483207964065234	4	44	GO:0008584	male gonad development	0.728496200789701	BP
-607	0.483243421144749	2	32	GO:0035151;GO:0035152	regulation of tube architecture, open tracheal system	0.728496200789701	BP
470	0.485038976776623	2	53	GO:0007212	dopamine receptor signaling pathway	0.730291718293421	BP
658	0.485167828349328	4	27	GO:0045429;GO:0045428;GO:1904407;GO:0080164	regulation of nitric oxide biosynthetic process	0.730291718293421	BP
829	0.485174711997289	4	17	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	0.730291718293421	BP
351	0.485464970673609	2	95	GO:0051966	regulation of synaptic transmission, glutamatergic	0.730291718293421	BP
947	0.485520256057334	2	13	GO:0006563	L-serine metabolic process	0.730291718293421	BP
828	0.485779532423856	2	17	GO:0032801	receptor catabolic process	0.730291718293421	BP
-547	0.485890473920089	5	39	GO:0010763;GO:0010762	regulation of fibroblast migration	0.730291718293421	BP
-568	0.486929516532814	3	36	GO:0030913;GO:0002175	paranodal junction assembly	0.731071215319623	BP
743	0.487032854087248	2	21	GO:2000785;GO:0044088	regulation of vacuole organization	0.731071215319623	BP
-1076	0.487033771755226	7	10	GO:2001053	regulation of mesenchymal cell apoptotic process	0.731071215319623	BP
-909	0.487386539042307	2	14	GO:0042403	thyroid hormone metabolic process	0.731288093409205	BP
1023	0.488137293137931	4	11	GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	0.732101681421305	BP
-205	0.488719682443205	2	279	GO:1901214	regulation of neuron death	0.732662171245983	BP
821	0.48923011371813	2	17	GO:0071025	RNA surveillance	0.73281314153584	BP
-905	0.489237825052694	2	14	GO:0021884	forebrain neuron development	0.73281314153584	BP
691	0.489722325599776	2	24	GO:0072595	maintenance of protein localization in organelle	0.733226049117618	BP
-170	0.490545508593031	3	404	GO:0010975	regulation of neuron projection development	0.733828004367712	BP
-737	0.490576493916042	3	21	GO:0014019;GO:0007400	neuroblast development	0.733828004367712	BP
-871	0.490943796156807	3	15	GO:0001695;GO:0001692;GO:0052805;GO:0052803	histamine catabolic process	0.733828004367712	BP
871	0.4909604050868	3	15	GO:0007365	periodic partitioning	0.733828004367712	BP
-735	0.491489148016265	2	21	GO:0045742;GO:1901186	positive regulation of ERBB signaling pathway	0.73430570156813	BP
-569	0.49209685329465	4	35	GO:0003148	outflow tract septum morphogenesis	0.734900915320084	BP
-424	0.492473565982154	2	63	GO:0006029	proteoglycan metabolic process	0.735150803640877	BP
-430	0.492947721420282	2	61	GO:0045807	positive regulation of endocytosis	0.73554587756337	BP
715	0.493616478671487	2	22	GO:0031069	hair follicle morphogenesis	0.735766156141308	BP
-159	0.493932608669149	2	454	GO:0007389	pattern specification process	0.735766156141308	BP
749	0.493977654626783	5	20	GO:0003026;GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	0.735766156141308	BP
-657	0.494151184830649	2	26	GO:0007476;GO:0035114;GO:0035120	post-embryonic appendage morphogenesis	0.735766156141308	BP
359	0.494428077442736	3	87	GO:0060070	canonical Wnt signaling pathway	0.735766156141308	BP
-894	0.49445186474334	3	14	GO:0090331;GO:0034111;GO:0090330	regulation of platelet aggregation	0.735766156141308	BP
894	0.494572671268734	2	14	GO:0000732	strand displacement	0.735766156141308	BP
-748	0.494771829863181	4	20	GO:0030857	negative regulation of epithelial cell differentiation	0.735766156141308	BP
232	0.495768996178275	2	209	GO:0034329	cell junction assembly	0.736936894827233	BP
-1005	0.496020350593585	2	11	GO:0019627;GO:0071941	nitrogen cycle metabolic process	0.736998498067743	BP
311	0.497467427032545	2	115	GO:0050805	negative regulation of synaptic transmission	0.73867530787914	BP
-268	0.497691015773735	2	155	GO:0033044	regulation of chromosome organization	0.73867530787914	BP
-857	0.497929300170472	6	15	GO:0015819;GO:0015802	basic amino acid transport	0.73867530787914	BP
-638	0.498305616815473	2	27	GO:0050884	neuromuscular process controlling posture	0.73867530787914	BP
-650	0.498543130197837	3	26	GO:0071542	dopaminergic neuron differentiation	0.73867530787914	BP
-552	0.498678241692639	4	36	GO:0002762	negative regulation of myeloid leukocyte differentiation	0.73867530787914	BP
-586	0.498910999680596	4	32	GO:0016266	O-glycan processing	0.73867530787914	BP
231	0.49896218263937703	5	207	GO:0050808	synapse organization	0.73867530787914	BP
-637	0.499042389714987	2	27	GO:0035640	exploration behavior	0.73867530787914	BP
-1046	0.499327464965853	2	10	GO:0090189	regulation of branching involved in ureteric bud morphogenesis	0.738785810996675	BP
-517	0.499567517601207	2	41	GO:0046686	response to cadmium ion	0.738829635340286	BP
306	0.499947433712551	2	117	GO:0048872	homeostasis of number of cells	0.738844432352988	BP
916	0.499998396830162	3	13	GO:2000810	regulation of bicellular tight junction assembly	0.738844432352988	BP
-1044	0.500251468192025	3	10	GO:0071462	cellular response to water stimulus	0.738907406319815	BP
-659	0.501109160866757	3	25	GO:0055007;GO:0035051	cardiocyte differentiation	0.739736599531295	BP
-756	0.501234226797195	4	19	GO:0009163;GO:0034404	nucleobase-containing small molecule biosynthetic process	0.739736599531295	BP
448	0.501919594916972	2	54	GO:0035094	response to nicotine	0.740436847795584	BP
-1036	0.503214362925959	7	10	GO:0007096	regulation of exit from mitosis	0.742035123155415	BP
-230	0.50349545975109	3	205	GO:0015849	organic acid transport	0.742137934167119	BP
792	0.504903905090473	4	17	GO:0051457	maintenance of protein location in nucleus	0.743901641113156	BP
666	0.505437056727988	2	24	GO:0009119	ribonucleoside metabolic process	0.74406633242419	BP
-842	0.505439533703131	3	15	GO:0090698	post-embryonic plant morphogenesis	0.74406633242419	BP
-841	0.505810698930157	-1	15	GO:0001302	obsolete replicative cell aging	0.744300655466798	BP
-153	0.506317298061934	2	462	GO:0061024	membrane organization	0.74455552762851	BP
485	0.506408031893159	3	45	GO:1901018;GO:1901381	positive regulation of potassium ion transmembrane transport	0.74455552762851	BP
-364	0.506883147297642	2	80	GO:0009636	response to toxic substance	0.744771024919134	BP
-514	0.506978852052615	4	40	GO:0045773	positive regulation of axon extension	0.744771024919134	BP
163	0.507530621501188	5	407	GO:0034765;GO:0034762	regulation of transmembrane transport	0.745269766662765	BP
-977	0.507990884549121	2	11	GO:0050918	positive chemotaxis	0.745577712740745	BP
635	0.508326848822416	2	26	GO:0090037;GO:0090036	regulation of protein kinase C signaling	0.745577712740745	BP
866	0.508377397978167	2	14	GO:1901224	positive regulation of NIK/NF-kappaB signaling	0.745577712740745	BP
835	0.508920598515232	2	15	GO:0006882;GO:0055069	zinc ion homeostasis	0.745921461866548	BP
-611	0.50903669115131	2	28	GO:0042364;GO:0009110	vitamin biosynthetic process	0.745921461866548	BP
524	0.50962133377565	5	38	GO:0045685	regulation of glial cell differentiation	0.746311967268559	BP
-196	0.509932801260659	2	276	GO:0009612	response to mechanical stimulus	0.746311967268559	BP
-517	0.509940874245877	6	39	GO:0006879	cellular iron ion homeostasis	0.746311967268559	BP
782	0.510383110860673	5	17	GO:0043968	histone H2A acetylation	0.74664795926326	BP
346	0.510788946119444	5	87	GO:0032368;GO:1905952	regulation of lipid localization	0.746930441409983	BP
-423	0.511225608898222	4	58	GO:0010715;GO:0035988;GO:0038063;GO:0038065;GO:0003416;GO:0098868;GO:0090091;GO:1903055	endochondral bone growth	0.747111768469967	BP
-485	0.511338530228804	3	44	GO:0098900	regulation of action potential	0.747111768469967	BP
-252	0.511816837140684	2	164	GO:0050769	positive regulation of neurogenesis	0.747499548752472	BP
-1013	0.512844984907938	3	10	GO:0071287	cellular response to manganese ion	0.747715691185348	BP
-654	0.512989494179097	2	24	GO:0001745	compound eye morphogenesis	0.747715691185348	BP
735	0.513066474184894	2	19	GO:0009074	aromatic amino acid family catabolic process	0.747715691185348	BP
827	0.513230017327138	4	15	GO:0042474	middle ear morphogenesis	0.747715691185348	BP
826	0.513400067461654	2	15	GO:0009048;GO:0007549	dosage compensation	0.747715691185348	BP
667	0.513536893796938	3	23	GO:0045880	positive regulation of smoothened signaling pathway	0.747715691185348	BP
923	0.513615789434616	2	12	GO:0006596	polyamine biosynthetic process	0.747715691185348	BP
448	0.513729691604951	3	51	GO:0016525;GO:2000181;GO:1901343	negative regulation of blood vessel morphogenesis	0.747715691185348	BP
697	0.513994479416325	2	21	GO:0010288	response to lead ion	0.747715691185348	BP
-548	0.514094468391179	2	34	GO:0031060	regulation of histone methylation	0.747715691185348	BP
1008	0.515178887713249	2	10	GO:0032527	protein exit from endoplasmic reticulum	0.748787226451087	BP
-159	0.51533632554029	2	409	GO:0048589;GO:0040007	growth	0.748787226451087	BP
1007	0.5154710129115	2	10	GO:1903725	regulation of phospholipid metabolic process	0.748787226451087	BP
-959	0.515921920898265	2	11	GO:0036120;GO:0036119	response to platelet-derived growth factor	0.749131060714688	BP
-663	0.516302317600814	2	23	GO:0022416;GO:0036011;GO:0035285	imaginal disc-derived leg segmentation	0.749131060714688	BP
881	0.516459960711566	2	13	GO:2000209	regulation of anoikis	0.749131060714688	BP
-265	0.51672537584378	2	145	GO:0002521	leukocyte differentiation	0.749131060714688	BP
-693	0.516774545443171	2	21	GO:0002088	lens development in camera-type eye	0.749131060714688	BP
589	0.517267982645096	4	29	GO:0071295;GO:0031670	cellular response to nutrient	0.749536891071784	BP
-250	0.518251916443963	3	161	GO:0009611	response to wounding	0.750652837720608	BP
-534	0.518754415757911	2	35	GO:0019369	arachidonic acid metabolic process	0.751070826278774	BP
-764	0.520001787402419	2	17	GO:0039694;GO:0019079	viral genome replication	0.752317948911963	BP
-136	0.520044335519605	2	552	GO:0006468;GO:0016310	phosphorylation	0.752317948911963	BP
-760	0.522159058339643	3	17	GO:1904948;GO:1904953	Wnt signaling pathway involved in midbrain dopaminergic neuron differentiation	0.75471976914644	BP
253	0.522327054990883	3	155	GO:0006650	glycerophospholipid metabolic process	0.75471976914644	BP
-181	0.5223494841999	3	305	GO:0006869	lipid transport	0.75471976914644	BP
903	0.522804842850018	3	12	GO:0008039	synaptic target recognition	0.754863884542669	BP
338	0.522970701455859	4	86	GO:0006513	protein monoubiquitination	0.754863884542669	BP
758	0.523094227027147	2	17	GO:1903077;GO:1904376;GO:1905476	negative regulation of protein localization to membrane	0.754863884542669	BP
652	0.523311934171139	2	23	GO:0055078	sodium ion homeostasis	0.754867790006109	BP
304	0.523638209165178	2	106	GO:0033555	multicellular organismal response to stress	0.754997484314264	BP
-736	0.5238319201907	2	18	GO:0030888	regulation of B cell proliferation	0.754997484314264	BP
-697	0.524212846549029	2	20	GO:0036335	intestinal stem cell homeostasis	0.755059084732596	BP
-756	0.524304770315599	6	17	GO:0010642;GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	0.755059084732596	BP
-276	0.524882031515745	4	128	GO:0048705	skeletal system morphogenesis	0.75558048899212	BP
409	0.525690701354427	4	58	GO:0032480	negative regulation of type I interferon production	0.75643444772762	BP
-896	0.526188132842287	2	12	GO:1903140;GO:1901550	regulation of establishment of endothelial barrier	0.756840038676473	BP
-620	0.526548872191912	2	25	GO:0009744;GO:0034285	response to sucrose	0.757048767512614	BP
980	0.526846177722353	7	10	GO:0006388;GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	0.757166160451568	BP
256	0.528041818592726	2	147	GO:0120032;GO:0060491	regulation of plasma membrane bounded cell projection assembly	0.758573987348225	BP
-386	0.528748873555914	3	64	GO:0055088	lipid homeostasis	0.759279057282133	BP
592	0.529934988133421	3	27	GO:2000679	positive regulation of transcription regulatory region DNA binding	0.760505047141101	BP
469	0.530035844589654	2	43	GO:0045332;GO:0034204;GO:0097035	regulation of membrane lipid distribution	0.760505047141101	BP
-448	0.530815896278292	6	47	GO:1902117	positive regulation of organelle assembly	0.761313158428547	BP
-924	0.531327620905685	2	11	GO:0050869	negative regulation of B cell activation	0.761581756500873	BP
350	0.531436998982381	2	77	GO:0007528	neuromuscular junction development	0.761581756500873	BP
299	0.532005996696719	2	105	GO:0055067	monovalent inorganic cation homeostasis	0.761836265959216	BP
-490	0.532188871861244	2	39	GO:0002726;GO:0002720;GO:0002724;GO:0002718	regulation of cytokine production involved in immune response	0.761836265959216	BP
-624	0.532590469547221	2	24	GO:0006775	fat-soluble vitamin metabolic process	0.761836265959216	BP
965	0.53298471949152	2	10	GO:0033617	mitochondrial cytochrome c oxidase assembly	0.761836265959216	BP
-278	0.533013026264671	2	121	GO:0006865	amino acid transport	0.761836265959216	BP
483	0.533354781674179	2	40	GO:0045833	negative regulation of lipid metabolic process	0.761836265959216	BP
-333	0.533492762623129	2	84	GO:0006633	fatty acid biosynthetic process	0.761836265959216	BP
-476	0.533673309124004	2	41	GO:0043388	positive regulation of DNA binding	0.761836265959216	BP
-566	0.533800414185716	2	29	GO:0045104;GO:0045103	intermediate filament cytoskeleton organization	0.761836265959216	BP
127	0.533802531877071	3	600	GO:0006915;GO:0012501;GO:0008219	cell death	0.761836265959216	BP
-786	0.534086439974063	3	15	GO:0031295;GO:0031294	T cell costimulation	0.761836265959216	BP
761	0.534237865396459	2	16	GO:0043030;GO:0043032	regulation of macrophage activation	0.761836265959216	BP
500	0.534435409586314	4	37	GO:0009954	proximal/distal pattern formation	0.761836265959216	BP
546	0.534696634870186	2	31	GO:0032456	endocytic recycling	0.761899303989133	BP
-697	0.534935359904581	2	19	GO:0035166	post-embryonic hemopoiesis	0.761930242849892	BP
-301	0.535449737397985	2	102	GO:0030199	collagen fibril organization	0.762269571552359	BP
-315	0.535622156269751	2	93	GO:0071897	DNA biosynthetic process	0.762269571552359	BP
595	0.535891037354837	2	26	GO:0061001;GO:0099175	regulation of postsynapse organization	0.762269571552359	BP
757	0.536222873685434	3	16	GO:2000481	positive regulation of cAMP-dependent protein kinase activity	0.762269571552359	BP
-958	0.536259140340167	3	10	GO:0070527	platelet aggregation	0.762269571552359	BP
582	0.53725550205296	3	27	GO:0048569	post-embryonic animal organ development	0.763376797939273	BP
-870	0.538078163934828	2	12	GO:0007435	salivary gland morphogenesis	0.764152010876938	BP
305	0.538797649361386	2	98	GO:0030307	positive regulation of cell growth	0.764152010876938	BP
-449	0.538935506859456	4	45	GO:0009116	nucleoside metabolic process	0.764152010876938	BP
-868	0.538974347676284	3	12	GO:0043252	sodium-independent organic anion transport	0.764152010876938	BP
-273	0.539042043818114	2	122	GO:0019932	second-messenger-mediated signaling	0.764152010876938	BP
-163	0.539374455101697	2	348	GO:0051260	protein homooligomerization	0.764152010876938	BP
775	0.5398114537651	2	15	GO:0090322	regulation of superoxide metabolic process	0.764152010876938	BP
866	0.540124894799965	2	12	GO:0070071	proton-transporting two-sector ATPase complex assembly	0.764152010876938	BP
-147	0.5403525246929	2	426	GO:0016055;GO:1905114	cell surface receptor signaling pathway involved in cell-cell signaling	0.764152010876938	BP
904	0.540420787437575	2	11	GO:0071236	cellular response to antibiotic	0.764152010876938	BP
293	0.54056038816774	2	105	GO:0060026	convergent extension	0.764152010876938	BP
947	0.540569455240768	4	10	GO:0070986	left/right axis specification	0.764152010876938	BP
947	0.540783286295082	2	10	GO:0015838	amino-acid betaine transport	0.764152010876938	BP
-230	0.540848119347534	2	171	GO:0050982	detection of mechanical stimulus	0.764152010876938	BP
-944	0.542109981704007	5	10	GO:0014012	peripheral nervous system axon regeneration	0.765474478649359	BP
-225	0.542220173284237	2	177	GO:0000165	MAPK cascade	0.765474478649359	BP
223	0.5426888910116	4	181	GO:0009615	response to virus	0.765828254156643	BP
595	0.543438175307188	6	25	GO:0006826	iron ion transport	0.765923178260771	BP
-439	0.543459092197451	2	46	GO:0032781;GO:0043462	regulation of ATP-dependent activity	0.765923178260771	BP
526	0.543570042336675	2	32	GO:0030595	leukocyte chemotaxis	0.765923178260771	BP
701	0.543628755404683	2	18	GO:0002532	production of molecular mediator involved in inflammatory response	0.765923178260771	BP
251	0.544698389640574	2	141	GO:0010977;GO:0031345	negative regulation of cell projection organization	0.767051263131119	BP
-571	0.544874792938409	2	27	GO:0010812	negative regulation of cell-substrate adhesion	0.767051263131119	BP
-719	0.545084848052447	2	17	GO:0009226	nucleotide-sugar biosynthetic process	0.767051263131119	BP
631	0.545587152034237	6	22	GO:2000758;GO:1901985;GO:0035066	positive regulation of protein acetylation	0.767450517144313	BP
-935	0.546056804664437	2	10	GO:0030953	astral microtubule organization	0.767803540719599	BP
-421	0.547355408856498	2	49	GO:0072080;GO:0061326;GO:0072009	renal tubule development	0.769321393312716	BP
513	0.547711485197867	3	33	GO:0030279	negative regulation of ossification	0.769416303609731	BP
-220	0.547861224444411	2	180	GO:0032886	regulation of microtubule-based process	0.769416303609731	BP
393	0.548316603550516	2	56	GO:0001938	positive regulation of endothelial cell proliferation	0.769747938850804	BP
-711	0.549226578401874	2	17	GO:0002861	regulation of inflammatory response to antigenic stimulus	0.77009852229098	BP
476	0.549403335883527	2	38	GO:2000756;GO:1901983;GO:0035065	regulation of protein acetylation	0.77009852229098	BP
-598	0.549496935987603	6	24	GO:0034587;GO:0043046	piRNA metabolic process	0.77009852229098	BP
611	0.549737985420034	2	23	GO:0070294;GO:0003096	renal sodium ion transport	0.77009852229098	BP
812	0.549827876667872	2	13	GO:2000757;GO:1901984;GO:0035067	negative regulation of peptidyl-lysine acetylation	0.77009852229098	BP
458	0.549882368380372	2	41	GO:0048013	ephrin receptor signaling pathway	0.77009852229098	BP
-543	0.550506900962993	2	29	GO:0090317;GO:0032387	negative regulation of intracellular transport	0.770372356679699	BP
-671	0.550637443159176	2	19	GO:0032025	response to cobalt ion	0.770372356679699	BP
202	0.550736147896908	2	212	GO:0022408;GO:0007162	negative regulation of cell adhesion	0.770372356679699	BP
653	0.551269142030056	2	20	GO:0070076;GO:0016577;GO:0006482;GO:0008214	protein demethylation	0.770810815478904	BP
273	0.552314486675393	2	114	GO:0022409	positive regulation of cell-cell adhesion	0.771965032928863	BP
478	0.552706431041693	2	37	GO:0042098	T cell proliferation	0.772149598257689	BP
434	0.552886382802572	2	45	GO:0070997;GO:0051402	neuron death	0.772149598257689	BP
837	0.553651231382899	2	12	GO:0090200	positive regulation of release of cytochrome c from mitochondria	0.772792137449711	BP
235	0.553802822939281	3	153	GO:0006914;GO:0061919	autophagy	0.772792137449711	BP
-618	0.55400678153259	2	22	GO:0007492	endoderm development	0.772792137449711	BP
-773	0.554883721148823	6	14	GO:0006241;GO:0009209;GO:0046036;GO:0009148;GO:0009208	pyrimidine nucleoside triphosphate biosynthetic process	0.77370800037868	BP
-646	0.555108650044023	3	20	GO:0019432;GO:0046463;GO:0046460	triglyceride biosynthetic process	0.773714358993476	BP
546	0.55544616879684	4	28	GO:2001244	positive regulation of intrinsic apoptotic signaling pathway	0.773826814926341	BP
-178	0.55563013398727	2	267	GO:0002683	negative regulation of immune system process	0.773826814926341	BP
799	0.556276691711639	2	13	GO:0010940	positive regulation of necrotic cell death	0.774420089056132	BP
-494	0.556963472596251	2	34	GO:0035335	peptidyl-tyrosine dephosphorylation	0.775068867334696	BP
-231	0.557405961882851	2	156	GO:0007163	establishment or maintenance of cell polarity	0.775210210283934	BP
-553	0.557506630864977	3	27	GO:0018200	peptidyl-glutamic acid modification	0.775210210283934	BP
336	0.558092526787815	3	73	GO:1901016;GO:1901379	regulation of potassium ion transmembrane transport	0.7757176807411	BP
715	0.559038879193878	2	16	GO:0042559	pteridine-containing compound biosynthetic process	0.77672556582893	BP
-674	0.55934073861665	3	18	GO:0045168	cell-cell signaling involved in cell fate commitment	0.776837552722729	BP
-451	0.560232851129775	2	40	GO:0030282	bone mineralization	0.777768896922357	BP
-790	0.560621756111412	3	13	GO:0010833;GO:0007004	telomere maintenance via telomere lengthening	0.77800118012141	BP
-217	0.562087861828572	2	172	GO:0048661;GO:0048660	regulation of smooth muscle cell proliferation	0.779479232367981	BP
337	0.56213085057127	3	71	GO:0050792	regulation of viral process	0.779479232367981	BP
817	0.563291056759914	4	12	GO:0006662;GO:0018904	glycerol ether metabolic process	0.780779668489561	BP
754	0.564406371932342	3	14	GO:0071027;GO:0071028	nuclear RNA surveillance	0.781396060291183	BP
392	0.564438751626205	2	52	GO:0001570	vasculogenesis	0.781396060291183	BP
-431	0.564557870266949	6	43	GO:0048701	embryonic cranial skeleton morphogenesis	0.781396060291183	BP
647	0.564643530406581	2	19	GO:0042306;GO:1904589	regulation of protein import	0.781396060291183	BP
-506	0.564885032191455	2	31	GO:1905207	regulation of cardiocyte differentiation	0.781396060291183	BP
753	0.565071090025438	4	14	GO:0051917;GO:0051919	regulation of fibrinolysis	0.781396060291183	BP
-585	0.566442836832453	2	23	GO:0006972	hyperosmotic response	0.782924541585317	BP
-643	0.567166509481733	3	19	GO:0046653	tetrahydrofolate metabolic process	0.782924541585317	BP
519	0.567994326427722	5	29	GO:0070723;GO:0036314;GO:0071397;GO:0036315	response to cholesterol	0.782924541585317	BP
380	0.568428142251202	2	54	GO:0009101;GO:0030166	glycoprotein biosynthetic process	0.782924541585317	BP
-502	0.568453889487899	4	31	GO:0019933	cAMP-mediated signaling	0.782924541585317	BP
-502	0.568478797349371	4	31	GO:0072218;GO:0072021;GO:0072234;GO:0072170;GO:0072243;GO:0072207	metanephric tubule development	0.782924541585317	BP
570	0.568615330028358	2	24	GO:0019054;GO:0044068	modulation by symbiont of host cellular process	0.782924541585317	BP
-186	0.568637206234907	2	227	GO:0043254	regulation of protein-containing complex assembly	0.782924541585317	BP
376	0.56907684370084	3	55	GO:1903201;GO:1900407;GO:1902882	regulation of response to oxidative stress	0.782924541585317	BP
805	0.569201614892011	9	12	GO:0051569	regulation of histone H3-K4 methylation	0.782924541585317	BP
745	0.569326760363342	3	14	GO:0051125	regulation of actin nucleation	0.782924541585317	BP
697	0.569345818006482	4	16	GO:0006695;GO:1902653	secondary alcohol biosynthetic process	0.782924541585317	BP
-369	0.569492207544217	2	57	GO:1902106;GO:1903707	negative regulation of hemopoiesis	0.782924541585317	BP
881	0.569549964304468	3	10	GO:0042982	amyloid precursor protein metabolic process	0.782924541585317	BP
-656	0.569663806834314	2	18	GO:0048538	thymus development	0.782924541585317	BP
-675	0.569744290444456	5	17	GO:0031111	negative regulation of microtubule polymerization or depolymerization	0.782924541585317	BP
-743	0.570049888420244	4	14	GO:0010092	specification of animal organ identity	0.783038011832346	BP
-606	0.570596553833577	5	21	GO:0007094;GO:0045841;GO:0071173;GO:0071174;GO:1902100;GO:2000816;GO:0033048;GO:1905819;GO:0033046;GO:0051985;GO:0031577	spindle checkpoint signaling	0.783482401450797	BP
-330	0.573160249385907	2	70	GO:0045670	regulation of osteoclast differentiation	0.786694931819359	BP
-317	0.573410604505628	2	76	GO:0031214;GO:0110148	biomineral tissue development	0.78673100133617	BP
-411	0.57391061120212306	2	45	GO:0032647;GO:0032688	regulation of interferon-alpha production	0.787109435910412	BP
-311	0.575115496286638	2	78	GO:0042542	response to hydrogen peroxide	0.788453927162197	BP
-428	0.57582930693835	2	41	GO:0006760;GO:0042558	pteridine-containing compound metabolic process	0.788647896024625	BP
646	0.575861518215534	2	18	GO:0006409;GO:0051031;GO:0097064	ncRNA export from nucleus	0.788647896024625	BP
177	0.575930847452902	3	244	GO:0000902	cell morphogenesis	0.788647896024625	BP
-337	0.576212090004383	2	66	GO:0048588	developmental cell growth	0.788703287565198	BP
220	0.57642057416471	3	156	GO:0006913;GO:0051169	nucleocytoplasmic transport	0.788703287565198	BP
489	0.578094321815606	2	31	GO:0051496;GO:0032233	positive regulation of actin filament bundle assembly	0.790495157833445	BP
355	0.578180451528421	3	59	GO:0022405;GO:0022404	molting cycle process	0.790495157833445	BP
151	0.578911253670223	2	329	GO:0032102	negative regulation of response to external stimulus	0.79105650962522	BP
-726	0.57904164902786	5	14	GO:0042455;GO:0046129;GO:0042451	ribonucleoside biosynthetic process	0.79105650962522	BP
-725	0.579527560811464	2	14	GO:0034058	endosomal vesicle fusion	0.791412394402586	BP
522	0.580101047148123	2	27	GO:0048536	spleen development	0.791689370139118	BP
751	0.580200688213351	2	13	GO:0048066	developmental pigmentation	0.791689370139118	BP
-638	0.580406846692706	2	18	GO:0046039	GTP metabolic process	0.791689370139118	BP
390	0.581760914488693	2	48	GO:0006112	energy reserve metabolic process	0.793061542538077	BP
477	0.581864578062685	2	32	GO:0098813	nuclear chromosome segregation	0.793061542538077	BP
-617	0.582851092100485	2	19	GO:0006855;GO:0042908	xenobiotic transmembrane transport	0.794097859668142	BP
-149	0.583311323871166	4	329	GO:0010038	response to metal ion	0.794416624558442	BP
-572	0.583584938346646	3	22	GO:2001013;GO:0007464;GO:0001752	compound eye photoreceptor fate commitment	0.794481085124108	BP
615	0.583929653456896	3	19	GO:0097284	hepatocyte apoptotic process	0.794642253212078	BP
742	0.584847915886183	4	13	GO:0019852;GO:1901334	L-ascorbic acid metabolic process	0.795583507429829	BP
-667	0.58579112375139	3	16	GO:0050803	regulation of synapse structure or activity	0.796557953327316	BP
568	0.58670126588067	2	22	GO:0052372	modulation by symbiont of entry into host	0.797486699383288	BP
-292	0.588131178016339	2	83	GO:0070507	regulation of microtubule cytoskeleton organization	0.79912096208025	BP
-395	0.588845157027501	2	45	GO:0003401	axis elongation	0.799690618619919	BP
-836	0.5890059640419	2	10	GO:0006998	nuclear envelope organization	0.799690618619919	BP
