delta.rank	pval	level	nseqs	term	name	p.adj	goDivision
-737	0.534977103237497	4	17	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	0.814176250310729	BP
327	0.535975478281334	2	86	GO:0098876	vesicle-mediated transport to the plasma membrane	0.815342246207003	BP
-437	0.537103836844748	7	48	GO:0016073	snRNA metabolic process	0.816704881404032	BP
301	0.537552144189048	2	101	GO:0002221	pattern recognition receptor signaling pathway	0.816810073782693	BP
359	0.537816486615097	2	71	GO:0050772	positive regulation of axonogenesis	0.816810073782693	BP
-560	0.538228156646936	2	29	GO:0043535	regulation of blood vessel endothelial cell migration	0.816810073782693	BP
836	0.538306821295284	3	13	GO:0072015;GO:0072310	glomerular epithelial cell development	0.816810073782693	BP
-426	0.538567963020623	2	50	GO:0007217	tachykinin receptor signaling pathway	0.816810073782693	BP
835	0.538568875194228	2	13	GO:0140059;GO:1905920;GO:1905918;GO:1905144	dendrite arborization	0.816810073782693	BP
242	0.539170391411293	5	156	GO:0006913;GO:0051169	nucleocytoplasmic transport	0.817221103031134	BP
-613	0.539466866848609	3	24	GO:0010862	positive regulation of pathway-restricted SMAD protein phosphorylation	0.817221103031134	BP
443	0.539538170557154	2	46	GO:0030901	midbrain development	0.817221103031134	BP
-223	0.540241229003116	3	182	GO:0031644	regulation of nervous system process	0.817639154588237	BP
750	0.540279931257394	3	16	GO:0060740	prostate gland epithelium morphogenesis	0.817639154588237	BP
-172	0.540636318673361	5	308	GO:1903532;GO:0051047	positive regulation of secretion	0.817825986584304	BP
800	0.541030553488259	4	14	GO:0006568;GO:0006586	tryptophan metabolic process	0.818069885140946	BP
-316	0.541499728296105	2	90	GO:0051881	regulation of mitochondrial membrane potential	0.818426838591315	BP
685	0.5421576267776	3	19	GO:0010039	response to iron ion	0.819068600523302	BP
-318	0.542842097856987	4	88	GO:0042552;GO:0008366;GO:0007272	axon ensheathment	0.819749937882099	BP
768	0.543631456064702	6	15	GO:0045345;GO:0045343	regulation of MHC class I biosynthetic process	0.8204670944233	BP
-459	0.54381380590223	2	42	GO:0010863;GO:1900274	regulation of phospholipase C activity	0.8204670944233	BP
-794	0.544018056342194	4	14	GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	0.8204670944233	BP
-259	0.544427838462733	4	132	GO:0006892	post-Golgi vesicle-mediated transport	0.820732563693712	BP
-618	0.545057704061893	2	23	GO:0009996	negative regulation of cell fate specification	0.821329441614295	BP
-436	0.545847955516798	2	46	GO:0061098;GO:0061097	regulation of protein tyrosine kinase activity	0.82216738387794	BP
539	0.546408260326007	4	30	GO:0002042;GO:0043534	blood vessel endothelial cell migration	0.822578459779391	BP
-890	0.546589446501088	4	11	GO:0046040	IMP metabolic process	0.822578459779391	BP
-216	0.547060101478836	5	189	GO:0007264	small GTPase mediated signal transduction	0.822773732674153	BP
817	0.547346737409737	3	13	GO:0019530;GO:0019694	taurine metabolic process	0.822773732674153	BP
-817	0.547422227150903	2	13	GO:0001955	blood vessel maturation	0.822773732674153	BP
497	0.54821962087209	4	35	GO:0071260	cellular response to mechanical stimulus	0.823619635807406	BP
-626	0.548666521298774	2	22	GO:1900745;GO:1900744	regulation of p38MAPK cascade	0.823938475739947	BP
201	0.549629014027723	2	216	GO:0045088	regulation of innate immune response	0.824513888345477	BP
732	0.549684412277935	2	16	GO:0045132	meiotic chromosome segregation	0.824513888345477	BP
-503	0.549754204675808	2	34	GO:0030513	positive regulation of BMP signaling pathway	0.824513888345477	BP
-97	0.550695191763037	2	969	GO:0009719	response to endogenous stimulus	0.824765757055266	BP
-534	0.550700986401764	4	30	GO:0006968	cellular defense response	0.824765757055266	BP
-781	0.550765230788488	2	14	GO:0045806	negative regulation of endocytosis	0.824765757055266	BP
-880	0.55086177735534	4	11	GO:0036258;GO:0036257	multivesicular body organization	0.824765757055266	BP
-708	0.55110431562175	2	17	GO:0032350	regulation of hormone metabolic process	0.824777174828629	BP
922	0.551460226738697	3	10	GO:0042255	ribosome assembly	0.824958183246513	BP
606	0.552789156423292	3	23	GO:0045840	positive regulation of mitotic nuclear division	0.826594006900417	BP
704	0.553093353155389	2	17	GO:0048667	cell morphogenesis involved in neuron differentiation	0.826696791370188	BP
684	0.553559325286337	-1	18	GO:0044130	obsolete negative regulation of growth of symbiont in host	0.827041187693757	BP
-703	0.553823547680444	3	17	GO:0001890	placenta development	0.827063212011946	BP
648	0.554057562251223	4	20	GO:0009263	deoxyribonucleotide biosynthetic process	0.827063212011946	BP
915	0.554357659859758	2	10	GO:0009445	putrescine metabolic process	0.827063212011946	BP
-476	0.554516320443213	3	37	GO:0007569	cell aging	0.827063212011946	BP
-556	0.555368787256169	5	27	GO:0045429;GO:0045428;GO:1904407;GO:0080164	regulation of nitric oxide metabolic process	0.82788353521185	BP
325	0.555537911979242	2	79	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB signaling	0.82788353521185	BP
831	0.556375212726692	2	12	GO:0031987	locomotion involved in locomotory behavior	0.828779538346803	BP
-399	0.557349155984132	2	52	GO:0007006	mitochondrial membrane organization	0.829878238617594	BP
-627	0.557655818582532	4	21	GO:0002066	columnar/cuboidal epithelial cell development	0.82998286521546	BP
402	0.558000453209541	2	51	GO:0036342	post-anal tail morphogenesis	0.830143894584194	BP
364	0.558940714166158	2	62	GO:1903076;GO:1904375	regulation of protein localization to cell periphery	0.830979640790977	BP
624	0.55903557719974	3	21	GO:0002443	leukocyte mediated immunity	0.830979640790977	BP
505	0.560122857522007	3	32	GO:0045197;GO:0035088;GO:0061245	establishment or maintenance of bipolar cell polarity	0.832243484028678	BP
637	0.560782957666651	2	20	GO:0070979	protein K11-linked ubiquitination	0.832435105661635	BP
761	0.56106381017938	3	14	GO:0006213	pyrimidine nucleoside metabolic process	0.832435105661635	BP
439	0.561104601088493	5	42	GO:0006682;GO:0006681;GO:0019375;GO:0046476;GO:0019374;GO:0006688	galactolipid metabolic process	0.832435105661635	BP
236	0.561548273362605	2	146	GO:0035107	appendage morphogenesis	0.832435105661635	BP
-820	0.561634319386744	5	12	GO:0002320	lymphoid progenitor cell differentiation	0.832435105661635	BP
-652	0.561674384879639	2	19	GO:0035307	positive regulation of protein dephosphorylation	0.832435105661635	BP
-191	0.563020417320345	3	223	GO:0001666;GO:0036293;GO:0070482	response to oxygen levels	0.833062214520105	BP
149	0.563290008724817	4	366	GO:0060627	regulation of vesicle-mediated transport	0.833062214520105	BP
784	0.563751912633063	6	13	GO:0003307;GO:0003308	regulation of Wnt signaling pathway involved in heart development	0.833062214520105	BP
729	0.564094695676749	2	15	GO:0021545	cranial nerve development	0.833062214520105	BP
892	0.564294853092193	2	10	GO:0071462	cellular response to water stimulus	0.833062214520105	BP
-665	0.564775849492912	2	18	GO:0046637;GO:0046638;GO:0046635	regulation of alpha-beta T cell differentiation	0.833062214520105	BP
-813	0.565100490922974	6	12	GO:1903140;GO:1901550	regulation of establishment of endothelial barrier	0.833062214520105	BP
601	0.565114896178848	2	22	GO:1902003;GO:1902991;GO:1902004;GO:1902993	regulation of amyloid precursor protein catabolic process	0.833062214520105	BP
542	0.565294087290026	3	27	GO:1901976	regulation of cell cycle checkpoint	0.833062214520105	BP
-411	0.565441103203945	2	47	GO:0060348	bone development	0.833062214520105	BP
420	0.565521887051229	2	45	GO:0035304	regulation of protein dephosphorylation	0.833062214520105	BP
523	0.565668327622322	3	29	GO:0031290	retinal ganglion cell axon guidance	0.833062214520105	BP
221	0.565706039873528	2	164	GO:0048666	neuron development	0.833062214520105	BP
780	0.565898218001942	2	13	GO:0048264	determination of ventral identity	0.833062214520105	BP
-357	0.565947810416414	2	62	GO:0045933;GO:0045987	positive regulation of muscle contraction	0.833062214520105	BP
-434	0.566061200782926	2	42	GO:0034605	cellular response to heat	0.833062214520105	BP
-289	0.566131143219872	2	95	GO:0051966	regulation of synaptic transmission, glutamatergic	0.833062214520105	BP
-410	0.566622685510223	4	47	GO:0007159	leukocyte cell-cell adhesion	0.833434055778616	BP
423	0.566858594474319	4	44	GO:0007286	spermatid development	0.833434055778616	BP
249	0.567222508358677	2	127	GO:0048592;GO:0090596	sensory organ morphogenesis	0.833456682609526	BP
-481	0.567348752901386	2	34	GO:0007519	skeletal muscle tissue development	0.833456682609526	BP
293	0.568734772679541	2	91	GO:0043266	regulation of potassium ion transport	0.835143365486352	BP
-320	0.569250732924411	2	76	GO:0031214;GO:0110148	biomineral tissue development	0.835187220885986	BP
171	0.569425062203934	2	268	GO:0050767	regulation of neurogenesis	0.835187220885986	BP
-127	0.569478270236699	3	498	GO:0042391	regulation of membrane potential	0.835187220885986	BP
-803	0.569938288840693	3	12	GO:0043174	nucleoside salvage	0.835309178393767	BP
-500	0.570037251903009	3	31	GO:0051923	sulfation	0.835309178393767	BP
136	0.57057622350683	5	430	GO:0006897	endocytosis	0.835750154665198	BP
443	0.572157474510639	2	39	GO:0000387	spliceosomal snRNP assembly	0.837716802755152	BP
-399	0.572990788893787	2	48	GO:0021510	spinal cord development	0.838587186246805	BP
-298	0.573877926506913	7	86	GO:2001238	positive regulation of extrinsic apoptotic signaling pathway	0.839535583319072	BP
113	0.574231667072156	2	616	GO:0050776	regulation of immune response	0.839703199954327	BP
479	0.574713959625721	2	33	GO:0051017;GO:0061572	actin filament bundle organization	0.840058581284724	BP
361	0.575055811105185	4	58	GO:0010715;GO:0035988;GO:0038063;GO:0038065;GO:0003416;GO:0098868;GO:0090091;GO:1903055	endochondral bone growth	0.840208469742116	BP
-629	0.5756392027976	4	19	GO:0061053	somite development	0.840449668138795	BP
826	0.57569964450977	3	11	GO:0019509	L-methionine salvage from methylthioadenosine	0.840449668138795	BP
-152	0.576466106204292	2	331	GO:0032103	positive regulation of response to external stimulus	0.841050701648595	BP
-536	0.576817149430451	6	26	GO:0001996;GO:0001997;GO:0003099;GO:0003057	positive regulation of the force of heart contraction by chemical signal	0.841050701648595	BP
408	0.57682998848471	3	45	GO:1901655	cellular response to ketone	0.841050701648595	BP
662	0.577469569143922	4	17	GO:0090136	epithelial cell-cell adhesion	0.841454736862433	BP
289	0.578211323167126	3	89	GO:0002882;GO:0002678;GO:0002880;GO:0002676;GO:0031284;GO:0031282;GO:1900373;GO:1900371;GO:0030810;GO:0030808;GO:0010575;GO:0010574;GO:0060087;GO:0044557;GO:0090075	relaxation of muscle	0.841454736862433	BP
821	0.578309138354339	4	11	GO:0006896	Golgi to vacuole transport	0.841454736862433	BP
785	0.578542430741961	4	12	GO:0060088	auditory receptor cell stereocilium organization	0.841454736862433	BP
197	0.578845744597768	4	192	GO:2001259;GO:2001257;GO:0032414;GO:1904064;GO:0032411	regulation of cation channel activity	0.841454736862433	BP
-784	0.578865261239763	3	12	GO:0031529	ruffle organization	0.841454736862433	BP
164	0.578956476531072	3	278	GO:0071396	cellular response to lipid	0.841454736862433	BP
-276	0.579301305811047	-1	97	GO:0000187	obsolete activation of MAPK activity	0.841454736862433	BP
253	0.579498094052863	6	116	GO:0002822;GO:0002819;GO:0002705;GO:0002706;GO:0002708;GO:0002824;GO:0002821	regulation of adaptive immune response	0.841454736862433	BP
-725	0.579503717953108	9	14	GO:0035518	histone H2A monoubiquitination	0.841454736862433	BP
169	0.581307919817059	2	259	GO:0007411;GO:0097485	neuron projection guidance	0.843526770367919	BP
-361	0.581411217399705	4	56	GO:0001938	positive regulation of endothelial cell proliferation	0.843526770367919	BP
-602	0.582321339969379	3	20	GO:0045581;GO:0045620	negative regulation of lymphocyte differentiation	0.844498234048942	BP
601	0.583246705712528	4	20	GO:0071870;GO:0071868	cellular response to monoamine stimulus	0.844978680699238	BP
-633	0.583306924412481	2	18	GO:0044036	cell wall macromolecule metabolic process	0.844978680699238	BP
616	0.58337462888492	6	19	GO:0050955	thermoception	0.844978680699238	BP
482	0.584174154937165	7	31	GO:0051496;GO:0032233	positive regulation of actin filament bundle assembly	0.84578781772552	BP
-248	0.585118982509745	2	117	GO:0062013	positive regulation of small molecule metabolic process	0.846471834319655	BP
-524	0.585128778665281	2	26	GO:0051055	negative regulation of lipid biosynthetic process	0.846471834319655	BP
438	0.586203112728554	5	37	GO:0043552;GO:0043551;GO:0090218	regulation of phosphatidylinositol 3-kinase activity	0.846746574038156	BP
646	0.586308513087163	5	17	GO:1900746;GO:1902547	regulation of cellular response to vascular endothelial growth factor stimulus	0.846746574038156	BP
450	0.586866164632532	4	35	GO:0046329;GO:0032873;GO:0070303	negative regulation of stress-activated protein kinase signaling cascade	0.846746574038156	BP
802	0.58697665878097	2	11	GO:0070229	negative regulation of lymphocyte apoptotic process	0.846746574038156	BP
687	0.586991311315566	4	15	GO:0043650	dicarboxylic acid biosynthetic process	0.846746574038156	BP
-802	0.587103946067434	2	11	GO:0051084	'de novo' posttranslational protein folding	0.846746574038156	BP
543	0.587188826335514	6	24	GO:0048710	regulation of astrocyte differentiation	0.846746574038156	BP
-243	0.587537760360222	2	120	GO:0040014	regulation of multicellular organism growth	0.846746574038156	BP
-456	0.587622403689566	2	34	GO:0060393	regulation of pathway-restricted SMAD protein phosphorylation	0.846746574038156	BP
-736	0.587730390467384	4	13	GO:1900227;GO:0042494	positive regulation of NLRP3 inflammasome complex assembly	0.846746574038156	BP
-579	0.588217773511804	2	21	GO:0090280;GO:0090279	regulation of calcium ion import	0.847081830583635	BP
684	0.588445623695097	3	15	GO:0060638	mesenchymal-epithelial cell signaling	0.847081830583635	BP
552	0.588731063435594	2	23	GO:0002181	cytoplasmic translation	0.847145394968185	BP
836	0.589339124738498	5	10	GO:0034389	lipid droplet organization	0.847303089936649	BP
-440	0.589625884796849	2	36	GO:0010460	positive regulation of heart rate	0.847303089936649	BP
-682	0.589646683032077	5	15	GO:0018126	protein hydroxylation	0.847303089936649	BP
390	0.589805967475127	3	46	GO:0061351	neural precursor cell proliferation	0.847303089936649	BP
550	0.590363356223675	2	23	GO:0003300;GO:0014897;GO:0014896	muscle hypertrophy	0.847756950389089	BP
160	0.591379461410666	5	274	GO:0050727	regulation of inflammatory response	0.848868883488491	BP
-790	0.592759813734478	8	11	GO:0007221	positive regulation of transcription of Notch receptor target	0.84912764977786	BP
-363	0.59284229839552	2	52	GO:0006910	phagocytosis, recognition	0.84912764977786	BP
238	0.592935568351054	3	122	GO:0022618;GO:0071826	ribonucleoprotein complex assembly	0.84912764977786	BP
-116	0.593368065437467	3	523	GO:0051259	protein complex oligomerization	0.84912764977786	BP
256	0.593422066581367	3	105	GO:0050906	detection of stimulus involved in sensory perception	0.84912764977786	BP
-259	0.59347522615306	4	102	GO:0070206	protein trimerization	0.84912764977786	BP
-455	0.593642575066667	2	33	GO:0010677;GO:0045912	negative regulation of carbohydrate metabolic process	0.84912764977786	BP
-477	0.593664720124696	2	30	GO:1902692	regulation of neuroblast proliferation	0.84912764977786	BP
-653	0.593736365766063	2	16	GO:0007213	G protein-coupled acetylcholine receptor signaling pathway	0.84912764977786	BP
723	0.594386607764856	2	13	GO:0048566	embryonic digestive tract development	0.849244392084292	BP
312	0.594477860477493	7	70	GO:0032210;GO:1904356	regulation of telomere maintenance via telomere lengthening	0.849244392084292	BP
723	0.594543638776186	3	13	GO:0009649	entrainment of circadian clock	0.849244392084292	BP
521	0.595149699108955	2	25	GO:0007419	ventral cord development	0.849432224938541	BP
236	0.595159006935007	3	122	GO:0110053	regulation of actin filament organization	0.849432224938541	BP
267	0.596170690844427	3	95	GO:0035023	regulation of Rho protein signal transduction	0.849537527658422	BP
-322	0.596207828577576	2	65	GO:0055117;GO:0006942	regulation of striated muscle contraction	0.849537527658422	BP
519	0.596340273623228	-1	25	GO:0007257	obsolete activation of JUN kinase activity	0.849537527658422	BP
383	0.596400291498586	5	46	GO:0009913	epidermal cell differentiation	0.849537527658422	BP
719	0.596586764737156	2	13	GO:0045724	positive regulation of cilium assembly	0.849537527658422	BP
290	0.596684575108422	7	80	GO:0042129;GO:0050670;GO:0032944;GO:0070663	regulation of leukocyte proliferation	0.849537527658422	BP
-473	0.597235484245644	4	30	GO:0033198	response to ATP	0.849729472245912	BP
-465	0.597311743399374	2	31	GO:1905207	regulation of cardiocyte differentiation	0.849729472245912	BP
-817	0.597545447728612	2	10	GO:2001225	regulation of chloride transport	0.849729472245912	BP
-590	0.59921725104967	3	19	GO:0039531	regulation of viral-induced cytoplasmic pattern recognition receptor signaling pathway	0.851439301482407	BP
495	0.599353879009429	2	27	GO:0001942	hair follicle development	0.851439301482407	BP
-185	0.599623090315684	4	196	GO:0006412;GO:0043043	peptide biosynthetic process	0.851439301482407	BP
448	0.599717856042721	3	33	GO:0007191	adenylate cyclase-activating dopamine receptor signaling pathway	0.851439301482407	BP
321	0.600535141799817	2	64	GO:0046620	regulation of organ growth	0.852255005197719	BP
215	0.601482922950972	2	143	GO:0140694	non-membrane-bounded organelle assembly	0.852925132644913	BP
-683	0.601794275955974	2	14	GO:0033605	positive regulation of catecholamine secretion	0.852925132644913	BP
229	0.602169851843867	2	125	GO:0042752	regulation of circadian rhythm	0.852925132644913	BP
-267	0.602346791062236	3	92	GO:1901216	positive regulation of neuron death	0.852925132644913	BP
327	0.6029884084664	3	61	GO:0030010	establishment of cell polarity	0.852925132644913	BP
465	0.603338500206921	2	30	GO:0001541	ovarian follicle development	0.852925132644913	BP
206	0.603747343782489	3	153	GO:0006470;GO:0016311	dephosphorylation	0.852925132644913	BP
219	0.603798307630361	2	136	GO:0031099	regeneration	0.852925132644913	BP
-331	0.60403117383426	4	59	GO:0042462;GO:0042461	photoreceptor cell development	0.852925132644913	BP
803	0.604179218749604	5	10	GO:0060012	synaptic transmission, glycinergic	0.852925132644913	BP
406	0.604617033338585	5	39	GO:0048793	pronephros development	0.852925132644913	BP
191	0.604634067258151	2	178	GO:0032956;GO:0032970	regulation of actin filament-based process	0.852925132644913	BP
-448	0.604839873045709	2	32	GO:1902743;GO:0010591	regulation of lamellipodium organization	0.852925132644913	BP
-266	0.605234388870174	3	91	GO:0010821	regulation of mitochondrion organization	0.852925132644913	BP
108	0.605263095558095	3	565	GO:0007600	sensory perception	0.852925132644913	BP
762	0.605694300632884	2	11	GO:0009219	pyrimidine deoxyribonucleotide metabolic process	0.852925132644913	BP
-762	0.605866463528772	3	11	GO:0072553	terminal button organization	0.852925132644913	BP
421	0.605872251141602	3	36	GO:0030913;GO:0002175	paranodal junction assembly	0.852925132644913	BP
-129	0.606015238898613	2	391	GO:0051606	detection of stimulus	0.852925132644913	BP
-538	0.606388977457548	2	22	GO:0051693;GO:0030835	negative regulation of actin filament depolymerization	0.852925132644913	BP
-495	0.60642073221496	3	26	GO:0035019	somatic stem cell population maintenance	0.852925132644913	BP
700	0.606433995011812	3	13	GO:0070255	regulation of mucus secretion	0.852925132644913	BP
203	0.606594718374921	3	155	GO:0001701;GO:0043009	chordate embryonic development	0.852925132644913	BP
205	0.607258537675892	2	152	GO:0051100;GO:0032091	negative regulation of binding	0.853516703674963	BP
-301	0.608096656906793	2	70	GO:0045124;GO:0046850;GO:0034103	regulation of tissue remodeling	0.853988617265158	BP
-208	0.608368315889292	5	146	GO:0010810	regulation of cell-substrate adhesion	0.853988617265158	BP
-547	0.608544546383906	4	21	GO:0036158	outer dynein arm assembly	0.853988617265158	BP
-288	0.608633616517442	4	76	GO:2000377	regulation of reactive oxygen species metabolic process	0.853988617265158	BP
669	0.609041715161398	3	14	GO:0031125	rRNA 3'-end processing	0.853988617265158	BP
67	0.609085706089732	2	1516	GO:0003008	system process	0.853988617265158	BP
646	0.609532769190767	3	15	GO:1903225;GO:1903224	regulation of endodermal cell differentiation	0.853988617265158	BP
668	0.609653794994286	2	14	GO:0030902	hindbrain development	0.853988617265158	BP
645	0.609791540988321	3	15	GO:0007007	inner mitochondrial membrane organization	0.853988617265158	BP
-464	0.610026616947028	2	29	GO:0001994	norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure	0.853988617265158	BP
787	0.611072414482801	2	10	GO:0048014	Tie signaling pathway	0.85452685754013	BP
690	0.61125550464924	3	13	GO:0035089;GO:0061162;GO:0061339	establishment or maintenance of monopolar cell polarity	0.85452685754013	BP
643	0.611289677813321	2	15	GO:0010224	response to UV-B	0.85452685754013	BP
-543	0.611451382497995	2	21	GO:0048169	regulation of long-term neuronal synaptic plasticity	0.85452685754013	BP
181	0.611628024209156	2	191	GO:0006364;GO:0016072	rRNA metabolic process	0.85452685754013	BP
-446	0.612101794370129	5	31	GO:0032026	response to magnesium ion	0.854686737494726	BP
716	0.61222932064917	3	12	GO:0001782	B cell homeostasis	0.854686737494726	BP
-619	0.613261932323575	3	16	GO:0042559	pteridine-containing compound biosynthetic process	0.85563056997416	BP
260	0.613392806785805	3	91	GO:0051701	biological process involved in interaction with host	0.85563056997416	BP
-245	0.613992994551224	2	102	GO:0030199	collagen fibril organization	0.855718579662171	BP
357	0.614079878679539	4	48	GO:0022011;GO:0032292	peripheral nervous system axon ensheathment	0.855718579662171	BP
599	0.61418707512067	2	17	GO:0021795	cerebral cortex cell migration	0.855718579662171	BP
514	0.614524233029813	2	23	GO:1990089	response to nerve growth factor	0.855848703755523	BP
-169	0.615060721926303	2	215	GO:0001501	skeletal system development	0.856256223109933	BP
-394	0.615817302648417	2	39	GO:1903146	regulation of autophagy of mitochondrion	0.856582078303817	BP
448	0.616166373219899	3	30	GO:0006613;GO:0045047;GO:0006614	protein targeting to ER	0.856582078303817	BP
-549	0.616218268021264	3	20	GO:0019432;GO:0046463;GO:0046460	triglyceride biosynthetic process	0.856582078303817	BP
708	0.616292863261584	6	12	GO:0110156;GO:0110154	methylguanosine-cap decapping	0.856582078303817	BP
-282	0.616514643085658	5	76	GO:0007157	heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules	0.856582078303817	BP
154	0.617074796729348	2	258	GO:0045926	negative regulation of growth	0.856707723271527	BP
-306	0.617355143601689	2	64	GO:0032507;GO:0051651	maintenance of location in cell	0.856707723271527	BP
-489	0.617377263659752	2	25	GO:0009081	branched-chain amino acid metabolic process	0.856707723271527	BP
-737	0.617581101566572	2	11	GO:0000019	regulation of mitotic recombination	0.856707723271527	BP
-360	0.618442751486836	4	46	GO:0099612	protein localization to axon	0.85740737058175	BP
-268	0.618573873450177	4	83	GO:0006493	protein O-linked glycosylation	0.85740737058175	BP
-590	0.61944042622952	4	17	GO:0038096;GO:0002431;GO:0002433;GO:0038094	Fc-gamma receptor signaling pathway	0.857842700288606	BP
-733	0.619622841890795	3	11	GO:0062208	positive regulation of pattern recognition receptor signaling pathway	0.857842700288606	BP
649	0.619715217576367	4	14	GO:0000915;GO:0000912;GO:0044837	assembly of actomyosin apparatus involved in cytokinesis	0.857842700288606	BP
417	0.620030833207422	4	34	GO:0030330	DNA damage response, signal transduction by p53 class mediator	0.857842700288606	BP
451	0.620334194904829	2	29	GO:0000045;GO:1905037	autophagosome organization	0.857842700288606	BP
240	0.620353920829613	2	103	GO:0051168	nuclear export	0.857842700288606	BP
404	0.620943312118453	4	36	GO:0071277	cellular response to calcium ion	0.858319672774759	BP
173	0.62144501278309106	4	198	GO:0009792;GO:0009790	embryo development	0.858675104242988	BP
503	0.622532902327469	3	23	GO:0060028	convergent extension involved in axis elongation	0.858857952542703	BP
-726	0.622712739717906	3	11	GO:0050869	negative regulation of B cell activation	0.858857952542703	BP
-426	0.622796106310221	2	32	GO:0002121;GO:0002118	aggressive behavior	0.858857952542703	BP
182	0.623223804756096	4	177	GO:0031279;GO:0051339	regulation of lyase activity	0.858857952542703	BP
212	0.623466916380825	2	130	GO:0014075	response to amine	0.858857952542703	BP
-401	0.623484996295515	3	36	GO:0060612	adipose tissue development	0.858857952542703	BP
288	0.623591492473027	2	70	GO:0009755	hormone-mediated signaling pathway	0.858857952542703	BP
362	0.623933049076385	2	44	GO:0007548	sex differentiation	0.858857952542703	BP
-620	0.623986369981892	3	15	GO:0003203;GO:0072132	mesenchyme morphogenesis	0.858857952542703	BP
424	0.624023536581155	3	32	GO:0071470	cellular response to osmotic stress	0.858857952542703	BP
-758	0.624344551239771	3	10	GO:0051712	positive regulation of killing of cells of another organism	0.858963056192334	BP
-423	0.625136797587319	4	32	GO:0007297;GO:0007298	ovarian follicle cell migration	0.859445482123568	BP
-488	0.625426486691382	3	24	GO:0010962;GO:0032885	regulation of polysaccharide biosynthetic process	0.859445482123568	BP
-393	0.625429566170811	3	37	GO:0006835	dicarboxylic acid transport	0.859445482123568	BP
-596	0.626512805582084	2	16	GO:0010383;GO:0070592;GO:0044038;GO:0070589	cell wall polysaccharide metabolic process	0.860499773587493	BP
-149	0.626686961282603	3	259	GO:0006486;GO:0043413;GO:0070085	glycosylation	0.860499773587493	BP
291	0.62728195942795	4	67	GO:0048477;GO:0007292	female gamete generation	0.860798676412723	BP
-219	0.627541568942605	2	118	GO:0060122	inner ear receptor cell stereocilium organization	0.860798676412723	BP
613	0.627875533871766	8	15	GO:0031063;GO:0090312	regulation of histone deacetylation	0.860798676412723	BP
426	0.627885334745937	2	31	GO:2000242	negative regulation of reproductive process	0.860798676412723	BP
-247	0.628697206629212	2	92	GO:0032230;GO:0032228	regulation of synaptic transmission, GABAergic	0.861242307439635	BP
400	0.62892434359832	2	35	GO:0097028	dendritic cell differentiation	0.861242307439635	BP
-319	0.629164121239219	4	55	GO:0002063	chondrocyte development	0.861242307439635	BP
345	0.629190122068546	2	47	GO:0072599;GO:0070972	protein localization to endoplasmic reticulum	0.861242307439635	BP
155	0.631598039428192	4	231	GO:0034655	nucleobase-containing compound catabolic process	0.864129254765388	BP
741	0.632187745270624	2	10	GO:0014002	astrocyte development	0.864129254765388	BP
-112	0.632893719924295	3	445	GO:0097746;GO:0003018;GO:0035296;GO:0003013;GO:0035150	circulatory system process	0.864129254765388	BP
739	0.633153827703425	3	10	GO:0002566	somatic diversification of immune receptors via somatic mutation	0.864129254765388	BP
-345	0.63321081406911	2	46	GO:0010332	response to gamma radiation	0.864129254765388	BP
420	0.633328904653576	2	31	GO:0043583	ear development	0.864129254765388	BP
-401	0.633333605940851	4	34	GO:0002889;GO:0002712;GO:0002891;GO:0002714	regulation of immunoglobulin mediated immune response	0.864129254765388	BP
458	0.6334686573734	2	26	GO:0050871	positive regulation of B cell activation	0.864129254765388	BP
389	0.633514298423842	4	36	GO:0007391	dorsal closure	0.864129254765388	BP
-737	0.634212636283737	2	10	GO:0002437	inflammatory response to antigenic stimulus	0.864745850870758	BP
622	0.634474081451708	2	14	GO:0033363	secretory granule organization	0.864766498438256	BP
599	0.635797791221886	6	15	GO:0033599	regulation of mammary gland epithelial cell proliferation	0.866203372300908	BP
319	0.636024871951249	3	53	GO:0032060;GO:0043132;GO:0006862;GO:0045779;GO:0046851;GO:0034104;GO:0045794;GO:0001845;GO:0006649;GO:1904172;GO:1904170;GO:0045919;GO:0042268;GO:0045821;GO:1903580;GO:0032308;GO:0032305;GO:0032306;GO:2000193	positive regulation of ATP metabolic process	0.866203372300908	BP
-598	0.63626844123157	2	15	GO:0097374	sensory neuron axon guidance	0.866203372300908	BP
-331	0.636778940197291	2	49	GO:1901880;GO:1901879;GO:0043242	regulation of protein depolymerization	0.866388945087484	BP
152	0.636898281763257	2	233	GO:0042742;GO:0009617	response to bacterium	0.866388945087484	BP
370	0.637304754118099	4	39	GO:0045651;GO:0045649	regulation of macrophage differentiation	0.86654293897519	BP
577	0.63754792946788	2	16	GO:0071468	cellular response to acidic pH	0.86654293897519	BP
428	0.637751909516346	3	29	GO:0051261	protein depolymerization	0.86654293897519	BP
435	0.638075348314352	3	28	GO:0006383	transcription by RNA polymerase III	0.866647020476476	BP
290	0.638551897998107	2	63	GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	0.866913979668103	BP
70	0.638765726403128	2	1168	GO:1901700	response to oxygen-containing compound	0.866913979668103	BP
